;acc_bact;design_phage;id_bact;id_phage;
409;NC_018289.1;Mycobacterium_phage_DD5;5859;2329;
410;NC_018289.1;Mycobacterium_phage_DeadP;5859;2330;
411;NC_018289.1;Mycobacterium_phage_Deby;5859;2331;
412;NZ_CP014196.1;Arthrobacter_phage_Decurro;153;5402;
413;NZ_CP016594.1;Gordonia_phage_Delian;1869;2332;
414;NC_018289.1;Mycobacterium_phage_Delilah;5859;2333;
415;NZ_CP016594.1;Gordonia_phage_Demosthenes;1869;5403;
416;NC_018289.1;Mycobacterium_phage_Demsculpinboyz;5859;2334;
417;NC_018289.1;Mycobacterium_phage_Derek;5859;2335;
418;NC_018289.1;Mycobacterium_phage_Derpp;5859;2336;
419;NZ_CP014196.1;Arthrobacter_phage_Dewayne;153;2337;
420;NZ_CP016594.1;Gordonia_phage_Dexdert;1869;2338;
421;NC_018289.1;Mycobacterium_phage_Dhanush;5859;2339;
422;NC_018289.1;Mycobacterium_phage_Dieselweasel;5859;2340;
423;NC_018289.1;Mycobacterium_phage_DillTech15;5859;2341;
424;NC_018289.1;Mycobacterium_phage_Dingo;5859;2343;
425;NZ_CP014196.1;Arthrobacter_phage_Dino;153;2344;
426;NZ_CP016594.1;Gordonia_phage_DinoDaryn;1869;2345;
427;NC_018289.1;Mycobacterium_phage_Dione;5859;2346;
428;NC_018289.1;Mycobacterium_phage_DirtMcgirt;5859;2347;
429;NC_018289.1;Mycobacterium_phage_DirtyDunning;5859;2348;
430;NC_018289.1;Mycobacterium_phage_DismalFunk;5859;2349;
431;NC_018289.1;Mycobacterium_phage_DismalStressor;5859;2350;
432;NC_018289.1;Mycobacterium_phage_Dixon;5859;2351;
433;NZ_CP016594.1;Gordonia_phage_Djokovic;1869;2352;
434;NC_018289.1;Mycobacterium_phage_DLane;5859;2353;
435;NZ_CP016594.1;Gordonia_phage_Dmitri;1869;2354;
436;NC_018289.1;Mycobacterium_phage_DmpstrDiver;5859;2355;
437;NC_018289.1;Mycobacterium_phage_DoesntMatter;5859;2356;
438;NC_018289.1;Mycobacterium_phage_Donny;5859;2357;
439;NC_018289.1;Mycobacterium_phage_Donovan;5859;5404;
440;NC_018289.1;Mycobacterium_phage_DonSanchon;5859;2358;
441;NC_018289.1;Mycobacterium_phage_Doom;5859;2359;
442;NC_018289.1;Mycobacterium_phage_Dori;5859;5405;
443;NC_018289.1;Mycobacterium_phage_Dorothy;5859;2360;
444;NC_018289.1;Mycobacterium_phage_DotProduct;5859;2361;
445;NC_018289.1;Mycobacterium_phage_Drago;5859;2363;
446;NC_018289.1;Mycobacterium_phage_Drake55;5859;2364;
447;NC_018289.1;Mycobacterium_phage_Drazdys;5859;2365;
448;NC_018289.1;Mycobacterium_phage_DRBy19;5859;2366;
449;NC_018289.1;Mycobacterium_phage_DrDrey;5859;5406;
450;NC_018289.1;Mycobacterium_phage_Dreamboat;5859;5407;
451;NC_018289.1;Mycobacterium_phage_DreamCatcher;5859;2367;
452;NC_018289.1;Mycobacterium_phage_DrHayes;5859;2369;
453;NZ_JNHS00000000.1;Propionibacterium_phage_DrParker;5731;2371;
454;NC_018289.1;Mycobacterium_phage_DrPhinkDaddy;5859;2372;
455;NZ_CP014196.1;Arthrobacter_phage_DrRobert;153;2373;
456;NC_018289.1;Mycobacterium_phage_Druantia;5859;2374;
457;NZ_CP014196.1;Arthrobacter_phage_DrYang;153;2375;
458;NZ_CP009480.1;Mycobacterium_phage_DS6A;85;5408;
459;NC_018289.1;Mycobacterium_phage_DTDevon;5859;2376;
460;NC_018289.1;Mycobacterium_phage_Dublin;5859;2377;
461;NC_018289.1;Mycobacterium_phage_DuchessDung;5859;2378;
462;NC_018289.1;Mycobacterium_phage_DudeLittle;5859;2379;
463;NC_018289.1;Mycobacterium_phage_Duke13;5859;2380;
464;NC_018289.1;Mycobacterium_phage_Dulcie;5859;2381;
465;NC_018289.1;Mycobacterium_phage_Dumbo;5859;5409;
466;NC_018289.1;Mycobacterium_phage_Durga;5859;2382;
467;NC_018289.1;Mycobacterium_phage_Dusk;5859;5410;
468;NC_018289.1;Mycobacterium_phage_Dylan;5859;2383;
469;NC_018289.1;Mycobacterium_phage_Dynamix;5859;2384;
470;NC_018289.1;Mycobacterium_phage_DyoEdafos;5859;2385;
471;NC_018289.1;Mycobacterium_phage_Eagle;5859;2388;
472;NC_018289.1;Mycobacterium_phage_EagleEye;5859;5411;
473;NC_018289.1;Mycobacterium_phage_Eaglehorse;5859;2389;
474;NC_018289.1;Mycobacterium_phage_Eapen;5859;2390;
475;NC_018289.1;Mycobacterium_phage_Easy2Say;5859;2391;
476;NZ_CP016594.1;Gordonia_phage_Ebert;1869;2392;
477;NC_018289.1;Mycobacterium_phage_Ebony;5859;2393;
478;NC_018289.1;Mycobacterium_phage_Echild;5859;5412;
479;NZ_CP014196.1;Arthrobacter_phage_EdgarPoe;153;2395;
480;NZ_CP014196.1;Arthrobacter_phage_Edmundo;153;2396;
481;NC_018289.1;Mycobacterium_phage_Edtherson;5859;5413;
482;NC_018289.1;Mycobacterium_phage_Edugator;5859;2397;
483;NC_018289.1;Mycobacterium_phage_Efra2;5859;2398;
484;NC_018289.1;Mycobacterium_phage_Eidsmoe;5859;2399;
485;NC_018289.1;Mycobacterium_phage_Ein37;5859;2400;
486;NZ_APVM00000000.1;Streptomyces_phage_ELB20;5787;2401;
487;NZ_CP014196.1;Arthrobacter_phage_ElephantMan;153;2402;
488;NC_018289.1;Mycobacterium_phage_Elite2014;5859;2403;
489;NZ_CP014196.1;Arthrobacter_phage_Elkhorn;153;2404;
490;NC_018289.1;Mycobacterium_phage_Elph10;5859;2405;
491;NZ_CP014196.1;Arthrobacter_phage_Elsa;153;2406;
492;NC_018289.1;Mycobacterium_phage_ElTiger69;5859;2407;
493;NZ_CP016594.1;Gordonia_phage_Emalyn;1869;5414;
494;NC_018289.1;Mycobacterium_phage_Emerson;5859;2408;
495;NZ_CP016594.1;Gordonia_phage_Emianna;1869;2409;
496;NC_018289.1;Mycobacterium_phage_Emma;5859;2411;
497;NC_018289.1;Mycobacterium_phage_EmmaElysia;5859;2412;
498;NZ_CP016594.1;Gordonia_phage_EMoore;1869;2413;
499;NZ_CP016594.1;Gordonia_phage_Emperor;1869;2414;
500;NC_018289.1;Mycobacterium_phage_Empress;5859;2415;
501;NC_018289.1;Mycobacterium_phage_EmpTee;5859;2416;
502;NC_018289.1;Mycobacterium_phage_EmToTheThree;5859;2417;
503;NC_018289.1;Mycobacterium_phage_EniyanLRS;5859;2418;
504;NC_018289.1;Mycobacterium_phage_Enkosi;5859;5415;
505;NZ_JNHS00000000.1;Propionibacterium_phage_Enoki;5731;5416;
506;NC_018289.1;Mycobacterium_phage_EpicPhail;5859;2419;
507;NC_018289.1;Mycobacterium_phage_Equemioh13;5859;5417;
508;NC_018289.1;Mycobacterium_phage_Erdmann;5859;2420;
509;NC_018289.1;Mycobacterium_phage_Eremos;5859;5418;
510;NC_018289.1;Mycobacterium_phage_EricB;5859;2421;
511;NC_018289.1;Mycobacterium_phage_EricMillard;5859;2422;
512;NC_018289.1;Mycobacterium_phage_Eris;5859;2424;
513;NC_018289.1;Mycobacterium_phage_Erk16;5859;2425;
514;NC_018289.1;Mycobacterium_phage_ErnieJ;5859;2426;
515;NC_018289.1;Mycobacterium_phage_Eros;5859;2427;
516;NC_018289.1;Mycobacterium_phage_Essence;5859;2429;
517;NC_018289.1;Mycobacterium_phage_Estave1;5859;2430;
518;NC_018289.1;Mycobacterium_phage_ET08;5859;5419;
519;NC_018289.1;Mycobacterium_phage_Et2Brutus;5859;2431;
520;NC_018289.1;Mycobacterium_phage_Euphoria;5859;2432;
521;NC_018289.1;Mycobacterium_phage_Eureka;5859;2433;
522;NZ_CP016594.1;Gordonia_phage_Evamon;1869;2434;
523;NC_018289.1;Mycobacterium_phage_Evanesce;5859;2435;
524;NZ_CP016594.1;Gordonia_phage_Eviarto;1869;2436;
525;NC_018289.1;Mycobacterium_phage_EvilGenius;5859;5420;
526;NC_018289.1;Mycobacterium_phage_Ewok;5859;2437;
527;NZ_CP016594.1;Gordonia_phage_Exiguo;1869;2438;
528;NC_018289.1;Mycobacterium_phage_Expelliarmus;5859;2439;
529;NZ_CP016594.1;Gordonia_phage_Eyes;1869;2440;
530;NZ_CP016594.1;Gordonia_phage_Eyre;1869;5421;
531;NZ_CP016594.1;Gordonia_phage_Fairfaxidum;1869;2441;
532;NC_018289.1;Mycobacterium_phage_Faith1;5859;2442;
533;NC_018289.1;Mycobacterium_phage_Fajezeel;5859;2443;
534;NC_018289.1;Mycobacterium_phage_Fameo;5859;2444;
535;NC_018289.1;Mycobacterium_phage_Familton;5859;2445;
536;NC_018289.1;Mycobacterium_phage_Fang;5859;2446;
537;NC_018289.1;Mycobacterium_phage_Farber;5859;2447;
538;NC_018289.1;Mycobacterium_phage_Fascinus;5859;2448;
539;NC_018289.1;Mycobacterium_phage_Faze9;5859;2449;
540;NZ_CP016594.1;Gordonia_phage_FelixAlejandro;1869;2450;
541;NC_018289.1;Mycobacterium_phage_Fenn;5859;2451;
542;NZ_CP016594.1;Gordonia_phage_Fenry;1869;2452;
543;NC_018289.1;Mycobacterium_phage_Fibonacci;5859;2453;
544;NC_018289.1;Mycobacterium_phage_Filuzino;5859;2454;
545;NC_018289.1;Mycobacterium_phage_Findley;5859;2456;
546;NC_018289.1;Mycobacterium_phage_Finemlucis;5859;2457;
547;NC_018289.1;Mycobacterium_phage_Fionnbharth;5859;2458;
548;NZ_CP016594.1;Gordonia_phage_Fireball;1869;2459;
549;NC_018289.1;Mycobacterium_phage_Firecracker;5859;2460;
550;NC_018289.1;Mycobacterium_phage_Firehouse51;5859;2461;
551;NC_018289.1;Mycobacterium_phage_FireRed;5859;2462;
552;NC_018289.1;Mycobacterium_phage_FiringLine;5859;2463;
553;NC_018289.1;Mycobacterium_phage_First;5859;5422;
554;NC_018289.1;Mycobacterium_phage_Fishburne;5859;5423;
555;NC_018289.1;Mycobacterium_phage_Flabslab;5859;2464;
556;NC_018289.1;Mycobacterium_phage_FlagStaff;5859;5424;
557;NZ_CP016594.1;Gordonia_phage_Flakey;1869;2465;
558;NZ_CP016594.1;Gordonia_phage_Flapper;1869;2466;
559;NC_018289.1;Mycobacterium_phage_Flare16;5859;2467;
560;NC_018289.1;Mycobacterium_phage_Flathead;5859;2468;
561;NC_018289.1;Mycobacterium_phage_Flaverint;5859;2469;
562;NC_018289.1;Mycobacterium_phage_Florean;5859;2470;
563;NC_018289.1;Mycobacterium_phage_Florinda;5859;5425;
564;NC_018289.1;Mycobacterium_phage_FluffyNinja;5859;2471;
565;NZ_CP014196.1;Arthrobacter_phage_Fluke;153;2472;
566;NC_018289.1;Mycobacterium_phage_Flux;5859;2473;
567;NC_018289.1;Mycobacterium_phage_ForGetIt;5859;2474;
568;NC_018289.1;Mycobacterium_phage_Forsytheast;5859;2475;
569;NC_018289.1;Mycobacterium_phage_Fortunato;5859;2476;
570;NZ_CP016594.1;Gordonia_phage_Forza;1869;2477;
571;NZ_CP016594.1;Gordonia_phage_Fosterous;1869;2478;
572;NC_018289.1;Mycobacterium_phage_FoxtrotP1;5859;2479;
573;NZ_CP014475.1;Mycobacterium_phage_Frankie;61;2480;
574;NZ_CP014196.1;Arthrobacter_phage_Franzy;153;2481;
575;NC_018289.1;Mycobacterium_phage_FrayBell;5859;2482;
576;NC_018289.1;Mycobacterium_phage_Fred313;5859;2483;
577;NC_018289.1;Mycobacterium_phage_Frederick;5859;2484;
578;NC_018289.1;Mycobacterium_phage_FrenchFry;5859;2485;
579;NC_018289.1;Mycobacterium_phage_FriarPreacher;5859;2486;
580;NC_018289.1;Mycobacterium_phage_Fringe;5859;2487;
581;NC_018289.1;Mycobacterium_phage_Froghopper;5859;2488;
582;NC_018289.1;Mycobacterium_phage_Frosty24;5859;2489;
583;NC_018289.1;Mycobacterium_phage_Fruitloop;5859;2490;
584;NZ_CP016594.1;Gordonia_phage_Fryberger;1869;2491;
585;NC_018289.1;Mycobacterium_phage_FugateOSU;5859;2492;
586;NZ_CP016594.1;Gordonia_phage_Fugax;1869;2493;
587;NC_018289.1;Mycobacterium_phage_Fulbright;5859;2494;
588;NC_018289.1;Mycobacterium_phage_Funston;5859;2495;
589;NC_018289.1;Mycobacterium_phage_Fushigi;5859;2496;
590;NC_018289.1;Mycobacterium_phage_Gabriel;5859;2498;
591;NC_018289.1;Mycobacterium_phage_Gadjet;5859;5426;
592;NC_018289.1;Mycobacterium_phage_Gadost;5859;2499;
593;NC_018289.1;Mycobacterium_phage_Gage;5859;2500;
594;NC_018289.1;Mycobacterium_phage_GageAP;5859;2501;
595;NC_018289.1;Mycobacterium_phage_Gaia;5859;5427;
596;NC_018289.1;Mycobacterium_phage_Galactic;5859;2502;
597;NZ_CP014196.1;Arthrobacter_phage_Galaxy;153;2503;
598;NZ_CP016594.1;Gordonia_phage_Gambino;1869;2504;
599;NC_018289.1;Mycobacterium_phage_Gardann;5859;5428;
600;NC_018289.1;Mycobacterium_phage_GardenSalsa;5859;2505;
601;NC_018289.1;Mycobacterium_phage_Gareth;5859;2506;
602;NC_018289.1;Mycobacterium_phage_Gattaca;5859;2507;
603;NC_018289.1;Mycobacterium_phage_GaugeLDP;5859;2508;
604;NZ_CP016594.1;Gordonia_phage_GEazy;1869;2509;
605;NC_018289.1;Mycobacterium_phage_Gemini;5859;2510;
606;NC_018289.1;Mycobacterium_phage_Gemma;5859;2511;
607;NC_018289.1;Mycobacterium_phage_GeneCoco;5859;2512;
608;NC_018289.1;Mycobacterium_phage_GenevaB15;5859;2513;
609;NC_018289.1;Mycobacterium_phage_Gengar;5859;5429;
610;NZ_CP016594.1;Gordonia_phage_Geodirt;1869;2514;
611;NC_018289.1;Mycobacterium_phage_George;5859;2515;
612;NC_018289.1;Mycobacterium_phage_Georgie2;5859;2516;
613;NC_018289.1;Mycobacterium_phage_Geraldini;5859;2517;
614;NC_018289.1;Mycobacterium_phage_Geralt;5859;2518;
615;NZ_CP016594.1;Gordonia_phage_Getalong;1869;2519;
616;NC_018289.1;Mycobacterium_phage_Gex;5859;2520;
617;NZ_CP016594.1;Gordonia_phage_Ghobes;1869;5430;
618;NC_018289.1;Mycobacterium_phage_Ghost;5859;2521;
619;NC_018289.1;Mycobacterium_phage_Gideon;5859;2522;
620;NC_018289.1;Mycobacterium_phage_Giles;5859;5431;
621;NC_018289.1;Mycobacterium_phage_GingkoMaracino;5859;2523;
622;NC_018289.1;Mycobacterium_phage_Girafales;5859;2524;
623;NC_018289.1;Mycobacterium_phage_Girr;5859;2525;
624;NC_018289.1;Mycobacterium_phage_Gizmo;5859;5432;
625;NC_018289.1;Mycobacterium_phage_Gladiator;5859;2526;
626;NC_018289.1;Mycobacterium_phage_Glass;5859;2527;
627;NZ_CP014196.1;Arthrobacter_phage_Glenn;153;2528;
628;NC_018289.1;Mycobacterium_phage_Glexan;5859;2529;
629;NC_018289.1;Mycobacterium_phage_Godines;5859;2530;
630;NZ_CP016594.1;Gordonia_phage_GodonK;1869;2531;
631;NC_018289.1;Mycobacterium_phage_Goku;5859;2532;
632;NC_018289.1;Mycobacterium_phage_Goldilocks;5859;2533;
633;NC_018289.1;Mycobacterium_phage_Gomashi;5859;2535;
634;NC_018289.1;Mycobacterium_phage_Gompeii16;5859;2536;
635;NC_018289.1;Mycobacterium_phage_GooberAzure;5859;2537;
636;NC_018289.1;Mycobacterium_phage_Goose;5859;2538;
637;NZ_CP014196.1;Arthrobacter_phage_Gordon;153;2539;
638;NZ_CP014196.1;Arthrobacter_phage_Gorgeous;153;2540;
639;NZ_CP016594.1;Gordonia_phage_Gorko;1869;2541;
640;NC_018289.1;Mycobacterium_phage_Graduation;5859;5437;
641;NC_018289.1;Mycobacterium_phage_Grand2040;5859;2542;
642;NZ_CP016594.1;Gordonia_phage_Gravy;1869;2543;
643;NC_018289.1;Mycobacterium_phage_GreaseLightnin;5859;2545;
644;NC_018289.1;Mycobacterium_phage_GreedyLawyer;5859;2546;
645;NZ_CP014196.1;Arthrobacter_phage_GreenHearts;153;2547;
646;NZ_CP014196.1;Arthrobacter_phage_Greenhouse;153;2548;
647;NC_018289.1;Mycobacterium_phage_Greg;5859;2549;
648;NC_018289.1;Mycobacterium_phage_Grizzly;5859;2550;
649;NC_018289.1;Mycobacterium_phage_Groupthink;5859;2551;
650;NC_018289.1;Mycobacterium_phage_Grum1;5859;2552;
651;NC_018289.1;Mycobacterium_phage_Gruunaga;5859;2553;
652;NC_018289.1;Mycobacterium_phage_GtownJaz;5859;2554;
653;NZ_CP016594.1;Gordonia_phage_Guacamole;1869;5443;
654;NC_018289.1;Mycobacterium_phage_Guanica15;5859;2555;
655;NZ_CP016594.1;Gordonia_phage_Gudmit;1869;2556;
656;NZ_CP016594.1;Gordonia_phage_Guillaume;1869;2557;
657;NC_018289.1;Mycobacterium_phage_Guillsminger;5859;2558;
658;NC_018289.1;Mycobacterium_phage_Gumball;5859;5444;
659;NZ_CP014196.1;Arthrobacter_phage_Gurgleferb;153;2559;
660;NZ_CP016594.1;Gordonia_phage_Gustav;1869;2560;
661;NC_018289.1;Mycobacterium_phage_GuuelaD;5859;2561;
662;NC_018289.1;Mycobacterium_phage_Gyarad;5859;2562;
663;NC_018289.1;Mycobacterium_phage_Hades;5859;2563;
664;NZ_CP016594.1;Gordonia_phage_Hail2Pitt;1869;2564;
665;NC_018289.1;Mycobacterium_phage_Haimas;5859;2565;
666;NC_018289.1;Mycobacterium_phage_Haleema;5859;2566;
667;NC_018289.1;Mycobacterium_phage_Halley;5859;2567;
668;NC_018289.1;Mycobacterium_phage_Halo;5859;2568;
669;NC_018289.1;Mycobacterium_phage_Hamish;5859;2569;
670;NC_018289.1;Mycobacterium_phage_Hammer;5859;2570;
671;NC_018289.1;Mycobacterium_phage_Hammy;5859;2571;
672;NC_018289.1;Mycobacterium_phage_HamSlice;5859;2572;
673;NC_018289.1;Mycobacterium_phage_Hamulus;5859;2573;
674;NC_018289.1;Mycobacterium_phage_Hannaconda;5859;2574;
675;NC_018289.1;Mycobacterium_phage_HanShotFirst;5859;5445;
676;NZ_CP016594.1;Gordonia_phage_Harambe;1869;2575;
677;NC_018289.1;Mycobacterium_phage_Harley;5859;2577;
678;NC_018289.1;Mycobacterium_phage_Harvey;5859;2578;
679;NC_018289.1;Mycobacterium_phage_Hawkeye;5859;5446;
680;NC_018289.1;Mycobacterium_phage_Heathcliff;5859;2580;
681;NC_018289.1;Mycobacterium_phage_Hedgerow;5859;2581;
682;NZ_CP016594.1;Gordonia_phage_Hedwig;1869;5447;
683;NC_018289.1;Mycobacterium_phage_HedwigODU;5859;2582;
684;NC_018289.1;Mycobacterium_phage_Heffalump;5859;2583;
685;NC_018289.1;Mycobacterium_phage_Hegedechwinu;5859;2584;
686;NZ_CP014196.1;Arthrobacter_phage_Heisenberger;153;2585;
687;NC_018289.1;Mycobacterium_phage_Held;5859;2586;
688;NC_018289.1;Mycobacterium_phage_HelDan;5859;2587;
689;NC_018289.1;Mycobacterium_phage_Heliosoles;5859;2588;
690;NC_018289.1;Mycobacterium_phage_Henry;5859;2590;
691;NZ_CP014196.1;Arthrobacter_phage_Herb;153;2591;
692;NC_018289.1;Mycobacterium_phage_Hercules11;5859;2592;
693;NC_018289.1;Mycobacterium_phage_HermioneGrange;5859;2593;
694;NC_018289.1;Mycobacterium_phage_Hertubise;5859;2594;
695;NC_018289.1;Mycobacterium_phage_Hetaeria;5859;2595;
696;NC_018289.1;Mycobacterium_phage_HH92;5859;2596;
697;NC_018289.1;Mycobacterium_phage_HighStump;5859;2597;
698;NC_018289.1;Mycobacterium_phage_HINdeR;5859;5448;
699;NC_018289.1;Mycobacterium_phage_HokkenD;5859;2599;
700;NC_018289.1;Mycobacterium_phage_Holeinone;5859;2600;
701;NC_018289.1;Mycobacterium_phage_Holli;5859;2601;
702;NC_018289.1;Mycobacterium_phage_Homura;5859;2602;
703;NC_018289.1;Mycobacterium_phage_Hookmount;5859;2603;
704;NC_018289.1;Mycobacterium_phage_Hoonter;5859;2604;
705;NC_018289.1;Mycobacterium_phage_Hope;5859;2605;
706;NC_018289.1;Mycobacterium_phage_Hope4ever;5859;2606;
707;NC_018289.1;Mycobacterium_phage_Hopey;5859;2607;
708;NC_018289.1;Mycobacterium_phage_Horchata;5859;2608;
709;NC_018289.1;Mycobacterium_phage_HortumSL17;5859;2609;
710;NZ_CP016594.1;Gordonia_phage_Horus;1869;2610;
711;NC_018289.1;Mycobacterium_phage_Hosp;5859;2611;
712;NZ_CP016594.1;Gordonia_phage_Hotorobo;1869;5449;
713;NC_018289.1;Mycobacterium_phage_Hotshotbaby7;5859;2612;
714;NZ_CP016594.1;Gordonia_phage_Howe;1869;2613;
715;NZ_CP014196.1;Arthrobacter_phage_Huckleberry;153;2614;
716;NC_018289.1;Mycobacterium_phage_HufflyPuff;5859;5450;
717;NZ_CP016594.1;Gordonia_phage_Huffy;1869;2615;
718;NC_018289.1;Mycobacterium_phage_Hughesyang;5859;2616;
719;NC_018289.1;Mycobacterium_phage_HUHilltop;5859;2617;
720;NC_018289.1;Mycobacterium_phage_HuhtaEnerson15;5859;2618;
721;NZ_CP014196.1;Arthrobacter_phage_HumptyDumpty;153;2619;
722;NZ_CP014196.1;Arthrobacter_phage_Hunnie;153;2620;
723;NZ_CP014196.1;Arthrobacter_phage_HunterDalle;153;2621;
724;NZ_CP014196.1;Arthrobacter_phage_Huntingdon;153;2622;
725;NC_018289.1;Mycobacterium_phage_Hurricane;5859;2623;
726;NC_018289.1;Mycobacterium_phage_Hutc2;5859;2624;
727;NC_018289.1;Mycobacterium_phage_HyRo;5859;5451;
728;NZ_APVM00000000.1;Streptomyces_phage_Ibantik;5787;2626;
729;NC_018289.1;Mycobacterium_phage_Ibhubesi;5859;2627;
730;NC_018289.1;Mycobacterium_phage_Ibrahim;5859;2628;
731;NC_018289.1;Mycobacterium_phage_Icee;5859;2629;
732;NC_018289.1;Mycobacterium_phage_Ichabod;5859;2630;
733;NZ_CP014196.1;Arthrobacter_phage_Ichor;153;2631;
734;NC_018289.1;Mycobacterium_phage_ICleared;5859;2632;
735;NC_018750.1;Streptomyces_phage_Ididsumtinwong;126;2633;
736;NC_018289.1;Mycobacterium_phage_Idleandcovert;5859;2634;
737;NC_018289.1;Mycobacterium_phage_IHOP;5859;2635;
738;NC_018289.1;Mycobacterium_phage_ILeeKay;5859;2636;
739;NZ_CP014196.1;Arthrobacter_phage_Immaculata;153;2637;
740;NC_018289.1;Mycobacterium_phage_ImtiyazSitla;5859;2639;
741;NC_018289.1;Mycobacterium_phage_Inca;5859;2640;
742;NZ_CP014196.1;Arthrobacter_phage_Inspire2;153;2642;
743;NC_018289.1;Mycobacterium_phage_InterFolia;5859;2643;
744;NC_018289.1;Mycobacterium_phage_Inventum;5859;5452;
745;NC_018289.1;Mycobacterium_phage_Iota;5859;2644;
746;NC_018289.1;Mycobacterium_phage_IPhane7;5859;2645;
747;NC_018289.1;Mycobacterium_phage_Iracema64;5859;5453;
748;NC_018289.1;Mycobacterium_phage_Iridoclysis;5859;2646;
749;NC_018289.1;Mycobacterium_phage_IrishSherpFalk;5859;2647;
750;NC_018289.1;Mycobacterium_phage_IronMan;5859;2648;
751;NC_018289.1;Mycobacterium_phage_IsaacEli;5859;2649;
752;NC_018289.1;Mycobacterium_phage_Isiphiwo;5859;2650;
753;NC_018289.1;Mycobacterium_phage_Island3;5859;2651;
754;NC_018289.1;Mycobacterium_phage_ItsyBitsy1;5859;2652;
755;NC_018289.1;Mycobacterium_phage_Jaan;5859;2653;
756;NC_018289.1;Mycobacterium_phage_Jabbawokkie;5859;5455;
757;NC_018289.1;Mycobacterium_phage_Jabiru;5859;2654;
758;NC_018289.1;Mycobacterium_phage_Jabith;5859;2655;
759;NC_018289.1;Mycobacterium_phage_JacAttac;5859;5456;
760;NC_018289.1;Mycobacterium_phage_JackSparrow;5859;2658;
761;NZ_CP014196.1;Arthrobacter_phage_Jaek;153;2659;
762;NC_018289.1;Mycobacterium_phage_JAMaL;5859;5457;
763;NC_018289.1;Mycobacterium_phage_James;5859;2660;
764;NC_018289.1;Mycobacterium_phage_Jane;5859;2661;
765;NC_018289.1;Mycobacterium_phage_JangDynasty;5859;2662;
766;NC_018289.1;Mycobacterium_phage_JangoPhett;5859;2663;
767;NZ_CP014196.1;Arthrobacter_phage_Jasmine;153;2665;
768;NC_018289.1;Mycobacterium_phage_Jasper;5859;2666;
769;NZ_CP014196.1;Arthrobacter_phage_Jawnski;153;2667;
770;NC_018289.1;Mycobacterium_phage_JAWS;5859;2668;
771;NZ_APVM00000000.1;Streptomyces_phage_Jay2Jay;5787;5458;
772;NZ_CP014196.1;Arthrobacter_phage_JayCookie;153;2669;
773;NC_018289.1;Mycobacterium_phage_Jaykayelowell;5859;2670;
774;NC_018289.1;Mycobacterium_phage_JC27;5859;2671;
775;NC_018289.1;Mycobacterium_phage_Jebeks;5859;2672;
776;NC_018289.1;Mycobacterium_phage_Jeckyll;5859;2673;
777;NC_018289.1;Mycobacterium_phage_Jeffabunny;5859;2674;
778;NZ_CP014196.1;Arthrobacter_phage_JEGGS;153;2675;
779;NC_018289.1;Mycobacterium_phage_JenCasNa;5859;2676;
780;NC_018289.1;Mycobacterium_phage_Jeon;5859;2677;
781;NC_018289.1;Mycobacterium_phage_JeppNRM;5859;2678;
782;NC_018289.1;Mycobacterium_phage_Jerm;5859;2679;
783;NZ_CP014196.1;Arthrobacter_phage_Jessica;153;2680;
784;NC_018289.1;Mycobacterium_phage_JetBlade;5859;2682;
785;NC_018289.1;Mycobacterium_phage_JewelBug;5859;2683;
786;NC_018289.1;Mycobacterium_phage_JHC117;5859;2684;
787;NZ_CP016594.1;Gordonia_phage_Jifall16;1869;2685;
788;NC_018289.1;Mycobacterium_phage_Jillium;5859;2686;
789;NZ_CP014196.1;Arthrobacter_phage_JKerns;153;2687;
790;NZ_CP014196.1;Arthrobacter_phage_Joann;153;2688;
791;NC_018289.1;Mycobacterium_phage_Job42;5859;5459;
792;NC_018289.1;Mycobacterium_phage_Jobu08;5859;5460;
793;NC_018289.1;Mycobacterium_phage_JoeDirt;5859;2689;
794;NC_018289.1;Mycobacterium_phage_Jolie1;5859;2690;
795;NC_018289.1;Mycobacterium_phage_Jolie2;5859;5461;
796;NC_018289.1;Mycobacterium_phage_JoongJeon;5859;2691;
797;NZ_CP014196.1;Arthrobacter_phage_Jordan;153;2692;
798;NC_018289.1;Mycobacterium_phage_Jordennis;5859;2693;
799;NZ_CP016594.1;Gordonia_phage_Jormungandr;1869;2694;
800;NC_018289.1;Mycobacterium_phage_Joselito;5859;2695;
801;NC_018289.1;Mycobacterium_phage_JoshkayV;5859;2696;
802;NC_018289.1;Mycobacterium_phage_Journey13;5859;2697;
803;NC_018289.1;Mycobacterium_phage_Jovo;5859;5462;
804;NC_018289.1;Mycobacterium_phage_Joy99;5859;2698;
805;NC_018289.1;Mycobacterium_phage_Jsquared;5859;2699;
806;NZ_CP016594.1;Gordonia_phage_JSwag;1869;5463;
807;NC_018289.1;Mycobacterium_phage_JuicyJay;5859;2700;
808;NZ_CP016594.1;Gordonia_phage_JuJu;1869;2701;
809;NZ_CP016594.1;Gordonia_phage_Jumbo;1869;5464;
810;NZ_APVM00000000.1;Streptomyces_phage_JustBecause;5787;2702;
811;NZ_CP016594.1;Gordonia_phage_Kabluna;1869;2703;
812;NZ_CP014196.1;Arthrobacter_phage_Kabreeze;153;2704;
813;NC_018289.1;Mycobacterium_phage_KADY;5859;2705;
814;NC_018289.1;Mycobacterium_phage_Kahlid;5859;2706;
815;NC_018289.1;Mycobacterium_phage_Kailash;5859;2707;
816;NC_018289.1;Mycobacterium_phage_Kalah2;5859;2708;
